Date,Open,High,Low,Close,Adj Close,Volume
2026-03-10,45.40999984741211,47.880001068115234,45.40999984741211,46.779998779296875,46.779998779296875,85233300
2026-03-11,46.81999969482422,48.83000183105469,46.65999984741211,47.97999954223633,47.97999954223633,72480600
2026-03-12,47.400001525878906,47.439998626708984,45.16999816894531,45.25,45.25,85110200
2026-03-13,45.970001220703125,46.650001525878906,45.38999938964844,45.77000045776367,45.77000045776367,68386200
2026-03-16,47.90999984741211,49.16999816894531,45.689998626708984,45.7599983215332,45.7599983215332,114199400
2026-03-17,46.08000183105469,46.08000183105469,43.90999984741211,44.060001373291016,44.060001373291016,89061600
2026-03-18,44.20000076293945,45.709999084472656,44.04999923706055,45.029998779296875,45.029998779296875,78056200
2026-03-19,43.9900016784668,46.439998626708984,43.650001525878906,46.18000030517578,46.18000030517578,74051500
2026-03-20,46.95000076293945,47.54999923706055,43.63999938964844,43.869998931884766,43.869998931884766,162814200
2026-03-23,44.5,45.459999084472656,43.7400016784668,44.0099983215332,44.0099983215332,80772200
2026-03-24,43.540000915527344,44.310001373291016,43.20000076293945,44.060001373291016,44.060001373291016,65323500
2026-03-25,45.849998474121094,47.849998474121094,45.45000076293945,47.18000030517578,47.18000030517578,97467900
2026-03-26,46.29999923706055,46.599998474121094,43.91999816894531,44.099998474121094,44.099998474121094,82841400
2026-03-27,43.619998931884766,44.130001068115234,42.86000061035156,43.130001068115234,43.130001068115234,70002200
2026-03-30,43.720001220703125,43.9900016784668,40.630001068115234,41.189998626708984,41.189998626708984,84596000
2026-03-31,41.95000076293945,44.22999954223633,41.599998474121094,44.130001068115234,44.130001068115234,95294900
2026-04-01,45.0,48.77000045776367,44.97999954223633,48.029998779296875,48.029998779296875,129598500
2026-04-02,46.060001373291016,50.4900016784668,46.040000915527344,50.380001068115234,50.380001068115234,117134200
2026-04-06,50.880001068115234,52.38999938964844,49.869998931884766,50.779998779296875,50.779998779296875,79978800
2026-04-07,51.90999984741211,53.27000045776367,51.220001220703125,52.90999984741211,52.90999984741211,129543800
2026-04-08,55.369998931884766,59.16999816894531,54.79999923706055,58.95000076293945,58.95000076293945,184599900
2026-04-09,58.400001525878906,62.08000183105469,58.38999938964844,61.720001220703125,61.720001220703125,155609900
2026-04-10,61.52000045776367,63.38999938964844,60.75,62.380001068115234,62.380001068115234,98624400
2026-04-13,62.18000030517578,65.6500015258789,62.18000030517578,65.18000030517578,65.18000030517578,112111000
2026-04-14,65.16000366210938,65.18000030517578,62.09000015258789,63.810001373291016,63.810001373291016,112796100
2026-04-15,63.77000045776367,65.83999633789062,62.880001068115234,64.94000244140625,64.94000244140625,92051500
2026-04-16,64.93000030517578,68.61000061035156,64.2699966430664,68.5,68.5,108328300
2026-04-17,68.8499984741211,70.33000183105469,67.73999786376953,68.5,68.5,118831500
2026-04-20,68.44999694824219,69.20999908447266,64.47000122070312,65.69999694824219,65.69999694824219,96851100
2026-04-21,67.13999938964844,67.66999816894531,65.63999938964844,66.26000213623047,66.26000213623047,91402300
2026-04-22,67.94000244140625,68.7699966430664,64.9800033569336,65.2699966430664,65.2699966430664,90267300
2026-04-23,66.0999984741211,68.27999877929688,65.41999816894531,66.77999877929688,66.77999877929688,155141800
2026-04-24,82.19999694824219,85.22000122070312,79.62000274658203,82.54000091552734,82.54000091552734,281405200
2026-04-27,83.66999816894531,87.0999984741211,82.61000061035156,84.98999786376953,84.98999786376953,178820200
2026-04-28,81.27999877929688,84.58999633789062,80.80000305175781,84.5199966430664,84.5199966430664,147773500
2026-04-29,86.13999938964844,94.9499969482422,85.87000274658203,94.75,94.75,235070900
2026-04-30,95.5999984741211,95.69000244140624,91.5,94.4800033569336,94.4800033569336,160597300
2026-05-01,93.1999969482422,100.4499969482422,92.61000061035156,99.62000274658205,99.62000274658205,158502800
2026-05-04,99.18000030517578,99.81999969482422,95.5999984741211,95.77999877929688,95.77999877929688,119294000
2026-05-05,100.51000213623048,110.4800033569336,100.08000183105467,108.1500015258789,108.1500015258789,198482000
2026-05-06,110.9800033569336,113.5,106.58000183105467,113.01000213623048,113.01000213623048,157320100
2026-05-07,111.0199966430664,114.51000213623048,109.1500015258789,109.62000274658205,109.62000274658205,122699900
2026-05-08,111.80999755859376,130.57000732421875,111.8000030517578,124.91999816894533,124.91999816894533,227681300
2026-05-11,130.8800048828125,132.75,123.91999816894533,129.44000244140625,129.44000244140625,179486500
2026-05-12,124.36000061035156,127.79000091552734,115.0,120.61000061035156,120.61000061035156,172516500
2026-05-13,124.0999984741211,125.0,116.41000366210938,120.29000091552734,120.29000091552734,115364400
2026-05-14,114.66000366210938,118.56999969482422,113.16999816894533,115.93000030517578,115.93000030517578,118279800
2026-05-15,109.79000091552734,110.56999969482422,105.0199966430664,108.7699966430664,108.7699966430664,135206000
2026-05-18,113.47000122070312,115.54000091552734,103.8499984741211,108.16999816894533,108.16999816894533,145764000
2026-05-19,106.9800033569336,113.06999969482422,102.4000015258789,110.8000030517578,110.8000030517578,150234900
2026-05-20,116.22000122070312,121.94000244140624,114.8000030517578,118.95999908447266,118.95999908447266,165086900
2026-05-21,116.58000183105467,119.41000366210938,113.16999816894533,118.5,118.5,102452500
2026-05-22,120.33999633789062,122.77999877929688,118.08999633789062,119.83999633789062,119.83999633789062,82663000
2026-05-26,122.0999984741211,125.62000274658205,117.3499984741211,123.5199966430664,123.5199966430664,108167300
2026-05-27,124.38999938964844,125.2699966430664,117.0,121.7699966430664,121.7699966430664,93323300
2026-05-28,121.4499969482422,123.08000183105467,116.30999755859376,120.88999938964844,120.88999938964844,97321000
2026-05-29,123.8499984741211,126.63999938964844,113.54000091552734,114.68000030517578,114.68000030517578,191676100
2026-06-01,109.43000030517578,113.3000030517578,106.33000183105467,109.33000183105467,109.33000183105467,134900400
2026-06-02,107.4499969482422,109.0,104.16999816894533,107.93000030517578,107.93000030517578,106336200
2026-06-03,116.41999816894533,118.29000091552734,110.86000061035156,112.70999908447266,112.70999908447266,118928800
2026-06-04,108.4000015258789,113.13999938964844,107.4800033569336,111.77999877929688,111.77999877929688,77325800
2026-06-05,106.4800033569336,106.4800033569336,98.33000183105467,99.16999816894533,99.16999816894533,145209400
2026-06-08,111.0,112.54000091552734,106.66000366210938,110.2699966430664,110.2699966430664,136973900
2026-06-09,112.75,113.998,99.46,107.92,107.92,145680757
