Date,Open,High,Low,Close,Adj Close,Volume
2026-03-10,1374.5899658203125,1407.5400390625,1369.9100341796875,1383.4000244140625,1380.385009765625,1650900
2026-03-11,1383.9599609375,1404.780029296875,1372.0,1386.6800537109375,1383.6578369140625,1164700
2026-03-12,1372.5400390625,1372.5400390625,1333.5699462890625,1351.5799560546875,1348.63427734375,1780200
2026-03-13,1367.5400390625,1386.7900390625,1342.5,1345.68994140625,1342.757080078125,1179000
2026-03-16,1379.52001953125,1390.1600341796875,1368.199951171875,1375.56005859375,1372.5621337890625,1310400
2026-03-17,1385.050048828125,1391.06005859375,1369.31005859375,1389.1600341796875,1386.1324462890625,1135600
2026-03-18,1373.3699951171875,1381.2900390625,1354.02001953125,1355.1700439453125,1352.216552734375,1391400
2026-03-19,1315.239990234375,1372.4599609375,1310.3699951171875,1366.3900146484375,1363.4119873046875,1619100
2026-03-20,1357.260009765625,1370.0,1291.0999755859375,1317.25,1314.379150390625,2645100
2026-03-23,1359.72998046875,1400.3900146484375,1348.1099853515625,1369.6199951171875,1366.635009765625,1983200
2026-03-24,1349.1199951171875,1413.280029296875,1348.6800537109375,1399.4200439453125,1396.3701171875,1801000
2026-03-25,1394.0899658203125,1405.8299560546875,1366.68994140625,1393.8900146484375,1390.85205078125,1610000
2026-03-26,1356.81005859375,1359.4200439453125,1326.8499755859375,1329.5,1326.6024169921875,1721100
2026-03-27,1318.4300537109375,1333.780029296875,1298.52001953125,1302.469970703125,1299.63134765625,1759700
2026-03-30,1318.77001953125,1322.9200439453125,1248.1099853515625,1253.9599609375,1251.22705078125,2144500
2026-03-31,1284.3299560546875,1322.4100341796875,1276.010009765625,1320.8299560546875,1317.9512939453125,1731500
2026-04-01,1345.6400146484375,1385.719970703125,1344.56005859375,1359.760009765625,1356.7965087890625,1745000
2026-04-02,1305.5400390625,1356.199951171875,1298.1800537109375,1317.22998046875,1314.359130859375,1883400
2026-04-06,1315.1099853515625,1320.0,1280.3599853515625,1304.010009765625,1301.16796875,1299200
2026-04-07,1290.43994140625,1309.0,1272.2099609375,1306.449951171875,1303.6026611328125,1368900
2026-04-08,1421.0,1429.2900390625,1384.22998046875,1421.050048828125,1417.9530029296875,2427300
2026-04-09,1412.1199951171875,1453.550048828125,1412.1199951171875,1448.6400146484375,1445.4827880859375,1579700
2026-04-10,1482.3499755859375,1502.5,1473.719970703125,1478.280029296875,1475.0582275390625,1519600
