Date,Open,High,Low,Close,Adj Close,Volume
2026-03-10,119.45999908447266,121.61000061035156,116.62000274658205,116.87999725341795,116.79923248291016,2175200
2026-03-11,117.08000183105467,119.11000061035156,114.86000061035156,116.18000030517578,116.09972381591795,2279800
2026-03-12,113.25,114.77999877929688,108.20999908447266,109.9800033569336,109.9040069580078,2610500
2026-03-13,111.6999969482422,113.08999633789062,107.4800033569336,108.27999877929688,108.2051773071289,3106400
2026-03-16,111.23999786376952,113.19000244140624,110.16000366210938,111.63999938964844,111.56285858154295,2642000
2026-03-17,112.51000213623048,116.38999938964844,111.87999725341795,116.08000183105467,115.99979400634766,1608300
2026-03-18,116.08000183105467,117.47000122070312,114.2699966430664,115.58000183105467,115.50013732910156,1618700
2026-03-19,111.68000030517578,116.98999786376952,110.01000213623048,115.86000061035156,115.77994537353516,1566700
2026-03-20,115.2699966430664,116.23999786376952,111.1500015258789,114.66000366210938,114.58077239990234,3584100
2026-03-23,119.97000122070312,120.87000274658205,114.91000366210938,115.01000213623048,114.93053436279295,2004100
2026-03-24,114.4800033569336,122.38999938964844,114.2300033569336,121.66999816894533,121.58592224121094,1790100
2026-03-25,123.80999755859376,124.29000091552734,120.83999633789062,123.18000030517578,123.09488677978516,1476600
2026-03-26,120.48999786376952,122.0999984741211,115.41999816894533,115.75,115.67001342773438,2102600
2026-03-27,113.25,116.0500030517578,111.33000183105467,113.58999633789062,113.51150512695312,2080700
2026-03-30,115.5,115.5,107.25,108.63999938964844,108.56492614746094,2714600
2026-03-31,110.38999938964844,117.9800033569336,109.9800033569336,117.23999786376952,117.15898895263672,2960900
2026-04-01,118.91000366210938,121.8499984741211,117.91000366210938,118.70999908447266,118.62796783447266,2195100
2026-04-02,113.58999633789062,119.77999877929688,112.87999725341795,116.4000015258789,116.31957244873048,1552900
2026-04-06,116.58999633789062,117.97000122070312,113.91999816894533,115.68000030517578,115.60006713867188,1747700
2026-04-07,115.91000366210938,118.9499969482422,114.27999877929688,118.5500030517578,118.46808624267578,1617800
2026-04-08,128.0800018310547,130.82000732421875,126.08999633789062,129.60000610351562,129.5104522705078,3723800
2026-04-09,129.50999450683594,133.0500030517578,127.3499984741211,132.6300048828125,132.53836059570312,1915200
2026-04-10,134.05999755859375,136.67999267578125,133.27000427246094,135.32000732421875,135.22650146484375,2698700
2026-04-13,133.8300018310547,138.4199981689453,133.5500030517578,138.07000732421875,137.97459411621094,1683000
2026-04-14,139.61000061035156,140.82000732421875,137.14999389648438,137.44000244140625,137.34503173828125,2178800
2026-04-15,136.9600067138672,137.80999755859375,134.05999755859375,137.0,136.90533447265625,1887200
2026-04-16,136.6999969482422,138.39999389648438,135.22999572753906,135.9199981689453,135.82608032226562,1886800
2026-04-17,139.52000427246094,146.4600067138672,139.39999389648438,146.05999755859375,145.95907592773438,2476800
2026-04-20,145.6699981689453,149.1699981689453,144.8000030517578,148.9199981689453,148.8170928955078,2259400
2026-04-21,150.0,151.89999389648438,145.9499969482422,146.99000549316406,146.88844299316406,2997600
2026-04-22,151.2100067138672,151.99000549316406,146.47999572753906,147.92999267578125,147.82777404785156,2637700
2026-04-23,148.77999877929688,151.27999877929688,144.44000244140625,149.3300018310547,149.22682189941406,3446600
2026-04-24,153.9199981689453,159.14999389648438,151.1699981689453,155.97999572753906,155.87220764160156,4337900
2026-04-27,156.17999267578125,157.6300048828125,149.49000549316406,156.44000244140625,156.3319091796875,2867900
2026-04-28,149.44000244140625,151.16000366210938,142.61000061035156,144.72000122070312,144.6199951171875,3990700
2026-04-29,146.57000732421875,149.8000030517578,144.75,149.3699951171875,149.3699951171875,3629400
2026-04-30,150.0,150.0,138.6699981689453,141.3800048828125,141.3800048828125,6494900
2026-05-01,140.77999877929688,142.5,138.27000427246094,142.2899932861328,142.2899932861328,4200200
2026-05-04,142.38999938964844,143.5,134.86000061035156,138.9600067138672,138.9600067138672,2580300
2026-05-05,142.97999572753906,150.0,140.0,149.2899932861328,149.2899932861328,3296800
2026-05-06,152.72999572753906,156.42999267578125,147.9499969482422,155.86000061035156,155.86000061035156,3007500
2026-05-07,155.99000549316406,156.4199981689453,145.38999938964844,147.66000366210938,147.66000366210938,2915300
2026-05-08,151.52000427246094,152.3800048828125,146.25999450683594,149.11000061035156,149.11000061035156,3012700
2026-05-11,148.02999877929688,149.72999572753906,146.41000366210938,149.14999389648438,149.14999389648438,3159500
2026-05-12,146.58999633789062,146.94000244140625,138.17999267578125,145.30999755859375,145.30999755859375,2864500
2026-05-13,148.05999755859375,148.74000549316406,143.0,145.0399932861328,145.0399932861328,2369000
2026-05-14,144.57000732421875,145.4499969482422,138.60000610351562,139.25999450683594,139.25999450683594,3084500
2026-05-15,134.6699981689453,134.97000122070312,132.0,133.07000732421875,133.07000732421875,3276300
2026-05-18,135.22999572753906,136.25,125.0999984741211,127.20999908447266,127.20999908447266,3260800
2026-05-19,123.04000091552734,126.83000183105467,122.0,124.22000122070312,124.22000122070312,3105700
2026-05-20,126.5,128.38999938964844,124.41999816894533,127.6999969482422,127.6999969482422,4358400
2026-05-21,127.6999969482422,132.5500030517578,125.12999725341795,131.38999938964844,131.38999938964844,3018000
2026-05-22,132.1999969482422,136.1300048828125,130.50999450683594,135.27999877929688,135.27999877929688,2227600
2026-05-26,139.22999572753906,143.25999450683594,136.8000030517578,142.1199951171875,142.1199951171875,2751200
2026-05-27,149.22999572753906,149.30999755859375,136.42999267578125,140.0,140.0,2877300
2026-05-28,139.36000061035156,141.0,133.2899932861328,138.44000244140625,138.44000244140625,2247600
2026-05-29,140.52000427246094,141.97999572753906,136.60000610351562,138.7899932861328,138.7899932861328,2732700
2026-06-01,136.9499969482422,138.6999969482422,134.00999450683594,135.72999572753906,135.72999572753906,2028000
2026-06-02,137.33999633789062,143.94000244140625,135.72999572753906,142.9199981689453,142.9199981689453,4248000
