Date,Open,High,Low,Close,Adj Close,Volume
2026-03-10,114.61000061035156,115.7300033569336,113.9499969482422,114.44000244140624,114.2105712890625,11784400
2026-03-11,114.83000183105467,115.6999969482422,113.56999969482422,114.13999938964844,113.91117095947266,10959300
2026-03-12,113.12000274658205,113.43000030517578,111.47000122070312,111.5199966430664,111.29642486572266,12088200
2026-03-13,112.16999816894533,112.48999786376952,110.72000122070312,110.86000061035156,110.63774871826172,11708600
2026-03-16,111.79000091552734,112.87000274658205,111.62000274658205,112.1999969482422,111.97505950927734,9307600
2026-03-17,112.77999877929688,113.6500015258789,112.72000122070312,113.18000030517578,112.95309448242188,6767000
2026-03-18,112.5,112.98999786376952,110.44000244140624,110.56999969482422,110.34832763671876,10979200
2026-03-19,109.62999725341795,110.33999633789062,108.87000274658205,109.6999969482422,109.48007202148438,12496400
2026-03-20,109.43000030517578,109.43000030517578,107.1500015258789,107.73999786376952,107.52400207519533,12297000
2026-03-23,109.77999877929688,111.43000030517578,109.58999633789062,110.12000274658205,110.12000274658205,14779100
2026-03-24,109.04000091552734,110.31999969482422,108.9499969482422,109.68000030517578,109.68000030517578,9032200
2026-03-25,111.16000366210938,111.91000366210938,110.0999984741211,110.7300033569336,110.7300033569336,9412900
2026-03-26,110.0500030517578,110.9000015258789,108.73999786376952,108.83000183105467,108.83000183105467,7981000
2026-03-27,108.30999755859376,108.30999755859376,105.4499969482422,105.68000030517578,105.68000030517578,10454700
2026-03-30,106.61000061035156,107.16999816894533,105.19000244140624,105.66000366210938,105.66000366210938,10192000
2026-03-31,107.2300033569336,109.41000366210938,106.70999908447266,108.9800033569336,108.9800033569336,19487500
2026-04-01,109.69000244140624,110.5,108.73999786376952,109.8000030517578,109.8000030517578,14467600
2026-04-02,107.45999908447266,109.52999877929688,107.0999984741211,108.1500015258789,108.1500015258789,9684700
2026-04-06,107.93000030517578,109.2300033569336,107.93000030517578,109.04000091552734,109.04000091552734,6908800
2026-04-07,108.11000061035156,108.18000030517578,106.4499969482422,107.7699966430664,107.7699966430664,8956400
2026-04-08,112.25,112.61000061035156,110.27999877929688,110.81999969482422,110.81999969482422,14442400
2026-04-09,110.81999969482422,112.88999938964844,110.4000015258789,112.73999786376952,112.73999786376952,6660500
2026-04-10,113.0,113.45999908447266,112.23999786376952,112.88999938964844,112.88999938964844,5607400
2026-04-13,112.33999633789062,113.9499969482422,112.0,113.91999816894533,113.91999816894533,5992600
2026-04-14,114.6500015258789,116.83000183105467,114.58000183105467,116.44000244140624,116.44000244140624,8128600
2026-04-15,116.52999877929688,118.44000244140624,116.1500015258789,118.18000030517578,118.18000030517578,8034700
2026-04-16,118.4000015258789,118.5500030517578,117.0999984741211,117.62999725341795,117.62999725341795,5671900
2026-04-17,119.69000244140624,121.8499984741211,119.45999908447266,120.41000366210938,120.41000366210938,9839500
2026-04-20,120.13999938964844,120.4000015258789,118.8499984741211,119.87000274658205,119.87000274658205,5450100
2026-04-21,120.83999633789062,120.91000366210938,118.68000030517578,118.97000122070312,118.97000122070312,7208300
2026-04-22,119.52999877929688,119.76000213623048,118.66000366210938,118.93000030517578,118.93000030517578,5289900
2026-04-23,118.22000122070312,118.8499984741211,116.66999816894533,117.73999786376952,117.73999786376952,7530900
2026-04-24,118.13999938964844,118.9000015258789,117.66999816894533,118.69000244140624,118.69000244140624,5546000
2026-04-27,118.08999633789062,118.4499969482422,117.27999877929688,117.83999633789062,117.83999633789062,6915900
2026-04-28,117.4499969482422,117.79000091552734,116.87000274658205,117.01000213623048,117.01000213623048,6740900
2026-04-29,116.20999908447266,117.12999725341795,116.12999725341795,116.83999633789062,116.83999633789062,8155400
2026-04-30,118.5,118.66999816894533,116.43000030517578,118.3499984741211,118.3499984741211,10280700
2026-05-01,118.61000061035156,119.7699966430664,117.81999969482422,118.62999725341795,118.62999725341795,13071300
2026-05-04,118.3499984741211,119.3000030517578,117.19000244140624,117.72000122070312,117.72000122070312,10737700
2026-05-05,118.58999633789062,119.29000091552734,118.0500030517578,118.06999969482422,118.06999969482422,6216900
2026-05-06,118.97000122070312,120.54000091552734,118.7699966430664,119.87000274658205,119.87000274658205,10430700
2026-05-07,120.58999633789062,121.0999984741211,119.31999969482422,119.87999725341795,119.87999725341795,7928000
2026-05-08,120.25,121.12999725341795,119.94000244140624,120.1999969482422,120.1999969482422,6054100
2026-05-11,119.37999725341795,119.86000061035156,118.51000213623048,119.37000274658205,119.37000274658205,5829100
2026-05-12,119.02999877929688,119.3499984741211,117.4499969482422,118.29000091552734,118.29000091552734,6622100
2026-05-13,118.05999755859376,119.2300033569336,117.4499969482422,118.72000122070312,118.72000122070312,4611800
2026-05-14,119.01000213623048,119.68000030517578,118.55999755859376,118.66999816894533,118.66999816894533,5966700
2026-05-15,117.30999755859376,117.37000274658205,116.30999755859376,116.52999877929688,116.52999877929688,10453900
2026-05-18,116.5,117.77999877929688,115.54000091552734,116.31999969482422,116.31999969482422,9985100
2026-05-19,115.12999725341795,115.31999969482422,114.1999969482422,115.02999877929688,115.02999877929688,8578200
2026-05-20,115.2699966430664,117.9499969482422,114.77999877929688,117.94000244140624,117.94000244140624,12155100
2026-05-21,117.58999633789062,119.22000122070312,116.80999755859376,118.6999969482422,118.6999969482422,7082300
2026-05-22,119.16000366210938,119.87000274658205,118.9800033569336,119.18000030517578,119.18000030517578,5289800
2026-05-26,119.7300033569336,120.23999786376952,118.6999969482422,119.4499969482422,119.4499969482422,5007100
2026-05-27,120.69000244140624,121.9499969482422,120.5500030517578,121.5500030517578,121.5500030517578,13116100
2026-05-28,121.0999984741211,122.19000244140624,120.56999969482422,122.05999755859376,122.05999755859376,7591900
2026-05-29,121.5999984741211,122.18000030517578,120.83000183105467,120.87000274658205,120.87000274658205,7258000
2026-06-01,119.69000244140624,119.83000183105467,117.97000122070312,118.19000244140624,118.19000244140624,11012100
2026-06-02,117.5199966430664,118.2699966430664,116.55999755859376,117.58999633789062,117.58999633789062,8219300
2026-06-03,116.62999725341795,117.62000274658205,116.12999725341795,116.7300033569336,116.7300033569336,6086400
2026-06-04,117.95999908447266,118.19000244140624,117.04000091552734,117.26000213623048,117.26000213623048,4969900
2026-06-05,117.4000015258789,118.0999984741211,114.56999969482422,114.86000061035156,114.86000061035156,7699300
2026-06-08,114.7699966430664,116.0199966430664,114.7699966430664,115.38999938964844,115.38999938964844,6307400
2026-06-09,116.16,117.585,114.245,115.87,115.87,8075314
